step;score;epsilon
1120;616.0;0.08
1121;616.0;0.08
1122;572.0;0.08
1123;616.0;0.08
1124;572.0;0.08
1125;616.0;0.08
1126;572.0;0.08
1127;616.0;0.08
1128;616.0;0.08
1129;572.0;0.08
1130;616.0;0.08
1131;616.0;0.08
1132;660.0;0.08
1133;616.0;0.08
1134;572.0;0.08
1135;396.0;0.08
1136;616.0;0.08
1137;660.0;0.08
1138;572.0;0.08
1139;616.0;0.08
1140;756.0;0.08
1141;572.0;0.08
1142;572.0;0.08
1143;616.0;0.08
1144;572.0;0.08
1145;572.0;0.08
1146;756.0;0.08
1147;572.0;0.08
1148;572.0;0.08
1149;616.0;0.08
1150;616.0;0.08
1151;528.0;0.08
1152;616.0;0.08
1153;616.0;0.08
1154;572.0;0.08
1155;616.0;0.08
1156;572.0;0.08
1157;852.0;0.08
1158;572.0;0.08
1159;900.0;0.08
1160;616.0;0.08
1161;660.0;0.08
1162;948.0;0.08
1163;804.0;0.08
1164;660.0;0.08
1165;804.0;0.08
1166;660.0;0.08
1167;660.0;0.08
1168;660.0;0.08
1169;1140.0;0.08
1170;616.0;0.08
1171;572.0;0.08
1172;484.0;0.08
1173;660.0;0.08
1174;660.0;0.08
1175;660.0;0.08
1176;660.0;0.08
1177;660.0;0.08
1178;616.0;0.08
1179;852.0;0.08
1180;660.0;0.08
1181;616.0;0.08
1182;572.0;0.08
1183;616.0;0.08
1184;804.0;0.08
1185;616.0;0.08
1186;616.0;0.08
1187;660.0;0.08
1188;660.0;0.08
1189;948.0;0.08
1190;616.0;0.08
1191;804.0;0.08
1192;708.0;0.08
1193;900.0;0.08
1194;708.0;0.08
1195;220.0;0.08
1196;572.0;0.08
1197;528.0;0.08
1198;616.0;0.08
1199;996.0;0.08
1200;708.0;0.08
1201;948.0;0.08
1202;756.0;0.08
1203;660.0;0.08
1204;616.0;0.08
1205;948.0;0.08
1206;660.0;0.08
1207;660.0;0.08
1208;804.0;0.08
1209;440.0;0.08
1210;996.0;0.08
1211;616.0;0.08
1212;572.0;0.08
1213;660.0;0.08
1214;616.0;0.08
1215;616.0;0.08
1216;572.0;0.08
1217;572.0;0.08
1218;572.0;0.08
1219;264.0;0.08
1220;660.0;0.08
1221;528.0;0.08
1222;660.0;0.08
1223;616.0;0.08
1224;396.0;0.08
1225;616.0;0.08
1226;708.0;0.08
1227;616.0;0.08
1228;804.0;0.08
1229;1188.0;0.08
1230;660.0;0.08
1231;708.0;0.08
1232;660.0;0.08
1233;804.0;0.08
1234;804.0;0.08
1235;708.0;0.08
1236;660.0;0.08
1237;660.0;0.08
1238;900.0;0.08
1239;660.0;0.08
1240;708.0;0.08
1241;660.0;0.08
1242;1092.0;0.08
1243;708.0;0.08
1244;660.0;0.08
1245;616.0;0.08
1246;484.0;0.08
1247;616.0;0.08
1248;616.0;0.08
1249;616.0;0.08
1250;616.0;0.08
1251;616.0;0.08
1252;616.0;0.08
1253;756.0;0.08
1254;528.0;0.08
1255;616.0;0.08
1256;616.0;0.08
1257;660.0;0.08
1258;616.0;0.08
1259;616.0;0.08
1260;616.0;0.08
1261;756.0;0.08
1262;708.0;0.08
1263;1140.0;0.08
1264;484.0;0.08
1265;660.0;0.08
1266;660.0;0.08
1267;660.0;0.08
1268;756.0;0.08
1269;660.0;0.08
1270;484.0;0.08
1271;616.0;0.08
1272;660.0;0.08
1273;660.0;0.08
1274;660.0;0.08
1275;572.0;0.08
1276;528.0;0.08
1277;660.0;0.08
1278;660.0;0.08
1279;572.0;0.08
1280;572.0;0.08
1281;572.0;0.08
1282;572.0;0.08
1283;572.0;0.08
1284;616.0;0.08
1285;616.0;0.08
1286;572.0;0.08
1287;616.0;0.08
1288;572.0;0.08
1289;616.0;0.08
1290;616.0;0.08
1291;396.0;0.08
1292;616.0;0.08
1293;528.0;0.08
1294;572.0;0.08
1295;440.0;0.08
1296;616.0;0.08
1297;616.0;0.08
1298;572.0;0.08
1299;616.0;0.08
1300;616.0;0.08
1301;616.0;0.08
1302;852.0;0.08
1303;440.0;0.08
1304;616.0;0.08
1305;572.0;0.08
1306;572.0;0.08
1307;660.0;0.08
1308;572.0;0.08
1309;528.0;0.08
1310;440.0;0.08
1311;616.0;0.08
1312;616.0;0.08
1313;616.0;0.08
1314;484.0;0.08
1315;616.0;0.08
1316;948.0;0.08
1317;572.0;0.08
1318;756.0;0.08
1319;756.0;0.08
1320;484.0;0.08
1321;1140.0;0.08
1322;1140.0;0.08
1323;708.0;0.08
1324;528.0;0.08
1325;616.0;0.08
1326;264.0;0.08
1327;660.0;0.08
1328;616.0;0.08
1329;660.0;0.08
1330;660.0;0.08
1331;660.0;0.08
1332;616.0;0.08
1333;660.0;0.08
1334;708.0;0.08
1335;708.0;0.08
1336;756.0;0.08
1337;660.0;0.08
1338;660.0;0.08
1339;1044.0;0.08
1340;528.0;0.08
1341;660.0;0.08
1342;660.0;0.08
1343;572.0;0.08
1344;660.0;0.08
1345;660.0;0.08
1346;572.0;0.08
1347;660.0;0.08
1348;660.0;0.08
1349;756.0;0.08
1350;572.0;0.08
1351;756.0;0.08
1352;756.0;0.08
1353;572.0;0.08
1354;572.0;0.08
1355;616.0;0.08
1356;572.0;0.08
1357;528.0;0.08
1358;528.0;0.08
1359;616.0;0.08
1360;616.0;0.08
1361;616.0;0.08
1362;440.0;0.08
1363;572.0;0.08
1364;616.0;0.08
1365;616.0;0.08
1366;616.0;0.08
1367;572.0;0.08
1368;572.0;0.08
1369;660.0;0.08
1370;660.0;0.08
1371;708.0;0.08
1372;660.0;0.08
1373;660.0;0.08
1374;572.0;0.08
1375;616.0;0.08
1376;220.0;0.08
1377;616.0;0.08
1378;220.0;0.08
1379;572.0;0.08
1380;572.0;0.08
1381;616.0;0.08
1382;572.0;0.08
1383;616.0;0.08
1384;572.0;0.08
1385;572.0;0.08
1386;660.0;0.08
1387;572.0;0.08
1388;572.0;0.08
1389;616.0;0.08
1390;572.0;0.08
1391;616.0;0.08
1392;572.0;0.08
1393;572.0;0.08
1394;572.0;0.08
1395;616.0;0.08
1396;660.0;0.08
1397;1332.0;0.08
1398;804.0;0.08
1399;708.0;0.08
1400;804.0;0.08
1401;396.0;0.08
1402;308.0;0.08
1403;1140.0;0.08
1404;660.0;0.08
1405;756.0;0.08
1406;900.0;0.08
1407;264.0;0.08
1408;660.0;0.08
1409;804.0;0.08
1410;616.0;0.08
1411;264.0;0.08
1412;616.0;0.08
1413;572.0;0.08
1414;660.0;0.08
1415;900.0;0.08
1416;756.0;0.08
1417;220.0;0.08
1418;660.0;0.08
1419;708.0;0.08
1420;660.0;0.08
1421;996.0;0.08
1422;616.0;0.08
1423;572.0;0.08
1424;660.0;0.08
1425;660.0;0.08
1426;852.0;0.08
1427;660.0;0.08
1428;660.0;0.08
1429;660.0;0.08
1430;616.0;0.08
1431;572.0;0.08
1432;660.0;0.08
1433;572.0;0.08
1434;660.0;0.08
1435;572.0;0.08
1436;440.0;0.08
1437;660.0;0.08
1438;616.0;0.08
1439;264.0;0.08
1440;264.0;0.08
1441;572.0;0.08
1442;572.0;0.08
1443;572.0;0.08
1444;616.0;0.08
1445;660.0;0.08
1446;660.0;0.08
1447;396.0;0.08
1448;220.0;0.08
1449;996.0;0.08
1450;660.0;0.08
1451;900.0;0.08
1452;572.0;0.08
1453;708.0;0.08
1454;572.0;0.08
1455;616.0;0.08
1456;572.0;0.08
1457;616.0;0.08
1458;616.0;0.08
1459;572.0;0.08
1460;616.0;0.08
1461;616.0;0.08
1462;572.0;0.08
1463;616.0;0.08
1464;616.0;0.08
1465;660.0;0.08
1466;572.0;0.08
1467;528.0;0.08
1468;572.0;0.08
1469;616.0;0.08
1470;572.0;0.08
1471;616.0;0.08
1472;572.0;0.08
1473;572.0;0.08
1474;616.0;0.08
1475;616.0;0.08
1476;572.0;0.08
1477;572.0;0.08
1478;616.0;0.08
1479;948.0;0.08
1480;572.0;0.08
1481;572.0;0.08
1482;616.0;0.08
1483;572.0;0.08
1484;660.0;0.08
1485;660.0;0.08
1486;660.0;0.08
1487;572.0;0.08
1488;572.0;0.08
1489;1188.0;0.08
1490;572.0;0.08
1491;616.0;0.08
1492;572.0;0.08
1493;660.0;0.08
1494;660.0;0.08
1495;572.0;0.08
1496;660.0;0.08
1497;660.0;0.08
1498;572.0;0.08
1499;264.0;0.08
1500;616.0;0.08
1501;616.0;0.08
1502;852.0;0.08
1503;708.0;0.08
1504;660.0;0.08
1505;1188.0;0.08
1506;616.0;0.08
1507;756.0;0.08
1508;756.0;0.08
1509;804.0;0.08
1510;852.0;0.08
1511;440.0;0.08
1512;572.0;0.08
1513;660.0;0.08
1514;484.0;0.08
1515;264.0;0.08
1516;660.0;0.08
1517;572.0;0.08
1518;484.0;0.08
1519;660.0;0.08
1520;616.0;0.08
1521;660.0;0.08
1522;660.0;0.08
1523;660.0;0.08
1524;708.0;0.08
1525;756.0;0.08
1526;616.0;0.08
1527;948.0;0.08
1528;708.0;0.08
1529;660.0;0.08
1530;660.0;0.08
1531;804.0;0.08
1532;660.0;0.08
1533;572.0;0.08
1534;572.0;0.08
1535;660.0;0.08
1536;616.0;0.08
1537;572.0;0.08
1538;572.0;0.08
1539;616.0;0.08
1540;572.0;0.08
1541;660.0;0.08
1542;572.0;0.08
1543;572.0;0.08
1544;616.0;0.08
1545;572.0;0.08
1546;572.0;0.08
1547;440.0;0.08
1548;572.0;0.08
1549;660.0;0.08
1550;1140.0;0.08
1551;660.0;0.08
1552;572.0;0.08
1553;660.0;0.08
1554;708.0;0.08
1555;572.0;0.08
1556;572.0;0.08
1557;616.0;0.08
1558;572.0;0.08
1559;572.0;0.08
1560;572.0;0.08
1561;616.0;0.08
1562;616.0;0.08
1563;660.0;0.08
1564;616.0;0.08
1565;660.0;0.08
1566;616.0;0.08
1567;572.0;0.08
1568;660.0;0.08
1569;660.0;0.08
1570;572.0;0.08
1571;660.0;0.08
1572;660.0;0.08
1573;1560.0;0.08
1574;756.0;0.08
1575;708.0;0.08
1576;756.0;0.08
1577;616.0;0.08
1578;484.0;0.08
1579;948.0;0.08
1580;660.0;0.08
1581;616.0;0.08
1582;572.0;0.08
1583;660.0;0.08
1584;572.0;0.08
1585;572.0;0.08
1586;660.0;0.08
1587;708.0;0.08
1588;660.0;0.08
1589;572.0;0.08
1590;804.0;0.08
1591;660.0;0.08
1592;660.0;0.08
1593;708.0;0.08
1594;660.0;0.08
1595;660.0;0.08
1596;616.0;0.08
1597;660.0;0.08
1598;572.0;0.08
1599;572.0;0.08
1600;616.0;0.08
1601;572.0;0.08
1602;264.0;0.08
1603;708.0;0.08
1604;660.0;0.08
1605;660.0;0.08
1606;996.0;0.08
1607;660.0;0.08
1608;660.0;0.08
1609;660.0;0.08
1610;572.0;0.08
1611;572.0;0.08
1612;572.0;0.08
1613;572.0;0.08
1614;572.0;0.08
1615;572.0;0.08
1616;572.0;0.08
1617;572.0;0.08
1618;220.0;0.08
1619;264.0;0.08
1620;572.0;0.08
1621;352.0;0.08
1622;264.0;0.08
1623;660.0;0.08
1624;572.0;0.08
1625;616.0;0.08
1626;264.0;0.08
1627;572.0;0.08
1628;484.0;0.08
1629;572.0;0.08
1630;660.0;0.08
1631;616.0;0.08
1632;660.0;0.08
1633;572.0;0.08
1634;484.0;0.08
1635;572.0;0.08
1636;440.0;0.08
1637;660.0;0.08
1638;616.0;0.08
1639;948.0;0.08
1640;756.0;0.08
1641;660.0;0.08
1642;572.0;0.08
1643;616.0;0.08
1644;616.0;0.08
1645;484.0;0.08
1646;572.0;0.08
1647;616.0;0.08
1648;484.0;0.08
1649;660.0;0.08
1650;900.0;0.08
1651;804.0;0.08
1652;616.0;0.08
1653;616.0;0.08
1654;852.0;0.08
1655;660.0;0.08
1656;660.0;0.08
1657;572.0;0.08
1658;572.0;0.08
1659;176.0;0.08
1660;572.0;0.08
1661;572.0;0.08
1662;660.0;0.08
1663;572.0;0.08
1664;484.0;0.08
1665;572.0;0.08
1666;572.0;0.08
1667;660.0;0.08
1668;616.0;0.08
1669;616.0;0.08
1670;572.0;0.08
1671;572.0;0.08
1672;660.0;0.08
1673;1092.0;0.08
1674;660.0;0.08
1675;660.0;0.08
1676;948.0;0.08
1677;616.0;0.08
1678;616.0;0.08
1679;176.0;0.08
1680;308.0;0.08
1681;852.0;0.08
1682;708.0;0.08
1683;616.0;0.08
1684;804.0;0.08
1685;572.0;0.08
1686;900.0;0.08
1687;440.0;0.08
1688;616.0;0.08
1689;660.0;0.08
1690;660.0;0.08
1691;708.0;0.08
1692;756.0;0.08
1693;660.0;0.08
1694;616.0;0.08
1695;852.0;0.08
1696;756.0;0.08
1697;660.0;0.08
1698;660.0;0.08
1699;660.0;0.08
1700;572.0;0.08
1701;996.0;0.08
1702;708.0;0.08
1703;660.0;0.08
1704;852.0;0.08
1705;804.0;0.08
1706;756.0;0.08
1707;660.0;0.08
1708;660.0;0.08
1709;484.0;0.08
1710;484.0;0.08
1711;708.0;0.08
1712;616.0;0.08
1713;616.0;0.08
1714;756.0;0.08
1715;616.0;0.08
1716;484.0;0.08
1717;616.0;0.08
1718;528.0;0.08
1719;660.0;0.08
1720;440.0;0.08
1721;572.0;0.08
1722;660.0;0.08
1723;572.0;0.08
1724;1092.0;0.08
1725;572.0;0.08
1726;660.0;0.08
1727;708.0;0.08
1728;484.0;0.08
1729;804.0;0.08
1730;996.0;0.08
1731;572.0;0.08
1732;572.0;0.08
1733;660.0;0.08
1734;572.0;0.08
1735;572.0;0.08
1736;660.0;0.08
1737;616.0;0.08
1738;572.0;0.08
1739;660.0;0.08
1740;528.0;0.08
1741;660.0;0.08
1742;660.0;0.08
1743;660.0;0.08
1744;616.0;0.08
1745;996.0;0.08
1746;616.0;0.08
1747;484.0;0.08
1748;220.0;0.08
1749;572.0;0.08
1750;352.0;0.08
1751;484.0;0.08
1752;484.0;0.08
1753;616.0;0.08
1754;616.0;0.08
1755;176.0;0.08
1756;352.0;0.08
1757;852.0;0.08
1758;220.0;0.08
1759;616.0;0.08
1760;572.0;0.08
1761;616.0;0.08
1762;572.0;0.08
1763;660.0;0.08
1764;572.0;0.08
1765;804.0;0.08
1766;900.0;0.08
1767;572.0;0.08
1768;572.0;0.08
1769;616.0;0.08
1770;616.0;0.08
1771;616.0;0.08
1772;616.0;0.08
1773;616.0;0.08
1774;572.0;0.08
1775;616.0;0.08
1776;616.0;0.08
1777;660.0;0.08
1778;616.0;0.08
1779;660.0;0.08
1780;708.0;0.08
1781;660.0;0.08
1782;804.0;0.08
1783;708.0;0.08
1784;660.0;0.08
1785;572.0;0.08
1786;352.0;0.08
1787;948.0;0.08
1788;660.0;0.08
1789;852.0;0.08
1790;660.0;0.08
1791;708.0;0.08
1792;900.0;0.08
1793;572.0;0.08
1794;616.0;0.08
1795;616.0;0.08
1796;616.0;0.08
1797;352.0;0.08
1798;660.0;0.08
1799;660.0;0.08
1800;852.0;0.08
1801;616.0;0.08
1802;440.0;0.08
1803;440.0;0.08
1804;660.0;0.08
1805;660.0;0.08
1806;1188.0;0.08
1807;616.0;0.08
1808;572.0;0.08
1809;852.0;0.08
1810;660.0;0.08
1811;708.0;0.08
1812;804.0;0.08
1813;708.0;0.08
1814;616.0;0.08
1815;616.0;0.08
1816;660.0;0.08
1817;616.0;0.08
1818;616.0;0.08
1819;616.0;0.08
1820;616.0;0.08
1821;572.0;0.08
1822;572.0;0.08
1823;220.0;0.08
1824;572.0;0.08
1825;616.0;0.08
1826;660.0;0.08
1827;308.0;0.08
1828;660.0;0.08
1829;756.0;0.08
1830;804.0;0.08
1831;528.0;0.08
1832;616.0;0.08
1833;572.0;0.08
1834;660.0;0.08
1835;708.0;0.08
1836;572.0;0.08
1837;616.0;0.08
1838;572.0;0.08
1839;616.0;0.08
1840;352.0;0.08
1841;572.0;0.08
1842;616.0;0.08
1843;1140.0;0.08
1844;616.0;0.08
1845;1044.0;0.08
1846;264.0;0.08
1847;708.0;0.08
1848;708.0;0.08
1849;616.0;0.08
1850;756.0;0.08
1851;708.0;0.08
1852;616.0;0.08
1853;660.0;0.08
1854;804.0;0.08
1855;708.0;0.08
1856;572.0;0.08
1857;660.0;0.08
1858;616.0;0.08
1859;572.0;0.08
1860;440.0;0.08
1861;616.0;0.08
1862;660.0;0.08
1863;616.0;0.08
1864;572.0;0.08
1865;756.0;0.08
1866;616.0;0.08
1867;572.0;0.08
1868;616.0;0.08
1869;616.0;0.08
1870;572.0;0.08
1871;572.0;0.08
1872;264.0;0.08
1873;572.0;0.08
1874;616.0;0.08
1875;616.0;0.08
1876;616.0;0.08
1877;708.0;0.08
1878;804.0;0.08
1879;708.0;0.08
1880;756.0;0.08
1881;1044.0;0.08
1882;1188.0;0.08
1883;660.0;0.08
1884;708.0;0.08
1885;660.0;0.08
1886;572.0;0.08
1887;804.0;0.08
1888;616.0;0.08
1889;572.0;0.08
1890;660.0;0.08
1891;616.0;0.08
1892;616.0;0.08
1893;756.0;0.08
1894;660.0;0.08
1895;484.0;0.08
1896;440.0;0.08
1897;804.0;0.08
1898;660.0;0.08
1899;440.0;0.08
1900;616.0;0.08
1901;660.0;0.08
1902;948.0;0.08
1903;852.0;0.08
1904;660.0;0.08
1905;660.0;0.08
1906;660.0;0.08
1907;616.0;0.08
1908;660.0;0.08
1909;572.0;0.08
1910;756.0;0.08
1911;572.0;0.08
1912;616.0;0.08
1913;616.0;0.08
1914;660.0;0.08
1915;900.0;0.08
1916;572.0;0.08
1917;852.0;0.08
1918;708.0;0.08
1919;660.0;0.08
1920;660.0;0.08
1921;660.0;0.08
1922;660.0;0.08
1923;616.0;0.08
1924;572.0;0.08
1925;572.0;0.08
1926;660.0;0.08
1927;708.0;0.08
1928;660.0;0.08
1929;708.0;0.08
1930;440.0;0.08
1931;708.0;0.08
1932;572.0;0.08
1933;660.0;0.08
1934;572.0;0.08
1935;572.0;0.08
1936;616.0;0.08
1937;616.0;0.08
1938;528.0;0.08
1939;308.0;0.08
1940;352.0;0.08
1941;484.0;0.08
1942;440.0;0.08
1943;572.0;0.08
1944;660.0;0.08
1945;616.0;0.08
1946;660.0;0.08
1947;572.0;0.08
1948;804.0;0.08
1949;528.0;0.08
1950;756.0;0.08
1951;660.0;0.08
1952;616.0;0.08
1953;660.0;0.08
1954;804.0;0.08
1955;572.0;0.08
1956;1092.0;0.08
1957;660.0;0.08
1958;616.0;0.08
1959;572.0;0.08
1960;616.0;0.08
1961;616.0;0.08
1962;572.0;0.08
1963;572.0;0.08
1964;572.0;0.08
1965;572.0;0.08
1966;616.0;0.08
1967;660.0;0.08
1968;1284.0;0.08
1969;660.0;0.08
1970;616.0;0.08
1971;756.0;0.08
1972;660.0;0.08
1973;572.0;0.08
1974;616.0;0.08
1975;900.0;0.08
1976;660.0;0.08
1977;660.0;0.08
1978;616.0;0.08
1979;572.0;0.08
1980;572.0;0.08
1981;616.0;0.08
1982;484.0;0.08
1983;616.0;0.08
1984;1044.0;0.08
1985;616.0;0.08
1986;396.0;0.08
1987;572.0;0.08
1988;616.0;0.08
1989;1140.0;0.08
1990;572.0;0.08
1991;1284.0;0.08
1992;572.0;0.08
1993;572.0;0.08
1994;572.0;0.08
1995;572.0;0.08
1996;308.0;0.08
1997;616.0;0.08
1998;572.0;0.08
1999;616.0;0.08
2000;660.0;0.08
2001;572.0;0.08
2002;616.0;0.08
2003;396.0;0.08
2004;660.0;0.08
2005;484.0;0.08
2006;528.0;0.08
2007;572.0;0.08
2008;484.0;0.08
2009;528.0;0.08
2010;572.0;0.08
2011;264.0;0.08
2012;264.0;0.08
2013;616.0;0.08
2014;572.0;0.08
2015;352.0;0.08
2016;900.0;0.08
2017;572.0;0.08
2018;660.0;0.08
2019;660.0;0.08
2020;756.0;0.08
2021;616.0;0.08
2022;852.0;0.08
2023;804.0;0.08
2024;660.0;0.08
2025;660.0;0.08
2026;708.0;0.08
2027;396.0;0.08
2028;616.0;0.08
2029;616.0;0.08
2030;708.0;0.08
2031;528.0;0.08
2032;440.0;0.08
2033;804.0;0.08
2034;756.0;0.08
2035;804.0;0.08
2036;708.0;0.08
2037;572.0;0.08
2038;996.0;0.08
2039;660.0;0.08
2040;852.0;0.08
2041;708.0;0.08
2042;616.0;0.08
2043;804.0;0.08
2044;708.0;0.08
2045;756.0;0.08
2046;708.0;0.08
2047;660.0;0.08
2048;660.0;0.08
2049;948.0;0.08
2050;708.0;0.08
2051;616.0;0.08
2052;708.0;0.08
2053;660.0;0.08
2054;660.0;0.08
2055;220.0;0.08
2056;440.0;0.08
2057;616.0;0.08
2058;572.0;0.08
2059;616.0;0.08
2060;948.0;0.08
2061;616.0;0.08
2062;996.0;0.08
2063;756.0;0.08
2064;484.0;0.08
2065;572.0;0.08
2066;572.0;0.08
2067;616.0;0.08
2068;616.0;0.08
2069;396.0;0.08
2070;572.0;0.08
2071;572.0;0.08
2072;396.0;0.08
2073;616.0;0.08
2074;572.0;0.08
2075;616.0;0.08
2076;572.0;0.08
2077;572.0;0.08
2078;264.0;0.08
2079;572.0;0.08
2080;572.0;0.08
2081;616.0;0.08
2082;572.0;0.08
2083;176.0;0.08
2084;396.0;0.08
2085;352.0;0.08
2086;708.0;0.08
2087;616.0;0.08
2088;572.0;0.08
2089;660.0;0.08
2090;708.0;0.08
2091;852.0;0.08
2092;660.0;0.08
2093;660.0;0.08
2094;660.0;0.08
2095;660.0;0.08
2096;616.0;0.08
2097;660.0;0.08
2098;616.0;0.08
2099;396.0;0.08
2100;616.0;0.08
2101;572.0;0.08
2102;572.0;0.08
2103;572.0;0.08
2104;220.0;0.08
2105;616.0;0.08
2106;616.0;0.08
2107;616.0;0.08
2108;616.0;0.08
2109;616.0;0.08
2110;616.0;0.08
2111;660.0;0.08
2112;660.0;0.08
2113;660.0;0.08
2114;660.0;0.08
2115;660.0;0.08
2116;660.0;0.08
2117;660.0;0.08
2118;804.0;0.08
2119;616.0;0.08
2120;616.0;0.08
2121;660.0;0.08
2122;616.0;0.08
2123;616.0;0.08
2124;616.0;0.08
2125;660.0;0.08
2126;616.0;0.08
2127;616.0;0.08
2128;660.0;0.08
2129;572.0;0.08
2130;528.0;0.08
2131;616.0;0.08
2132;852.0;0.08
2133;660.0;0.08
2134;572.0;0.08
2135;756.0;0.08
2136;616.0;0.08
2137;616.0;0.08
2138;528.0;0.08
2139;264.0;0.08
2140;616.0;0.08
2141;572.0;0.08
2142;572.0;0.08
2143;616.0;0.08
2144;220.0;0.08
2145;484.0;0.08
2146;352.0;0.08
2147;264.0;0.08
2148;264.0;0.08
2149;572.0;0.08
2150;572.0;0.08
2151;440.0;0.08
2152;440.0;0.08
2153;220.0;0.08
2154;616.0;0.08
2155;220.0;0.08
2156;572.0;0.08
2157;616.0;0.08
2158;616.0;0.08
2159;572.0;0.08
2160;660.0;0.08
2161;616.0;0.08
2162;572.0;0.08
2163;852.0;0.08
2164;660.0;0.08
2165;220.0;0.08
2166;852.0;0.08
2167;708.0;0.08
2168;660.0;0.08
2169;660.0;0.08
2170;852.0;0.08
2171;660.0;0.08
2172;308.0;0.08
2173;1188.0;0.08
2174;528.0;0.08
2175;1332.0;0.08
2176;852.0;0.08
2177;528.0;0.08
2178;756.0;0.08
2179;440.0;0.08
2180;440.0;0.08
2181;660.0;0.08
2182;852.0;0.08
2183;660.0;0.08
2184;660.0;0.08
2185;616.0;0.08
2186;756.0;0.08
2187;660.0;0.08
2188;484.0;0.08
2189;616.0;0.08
2190;616.0;0.08
2191;616.0;0.08
2192;1044.0;0.08
2193;616.0;0.08
2194;572.0;0.08
2195;616.0;0.08
2196;572.0;0.08
2197;572.0;0.08
2198;948.0;0.08
2199;308.0;0.08
2200;572.0;0.08
2201;616.0;0.08
2202;528.0;0.08
2203;852.0;0.08
2204;616.0;0.08
2205;572.0;0.08
2206;528.0;0.08
2207;1236.0;0.08
2208;572.0;0.08
2209;616.0;0.08
2210;616.0;0.08
2211;572.0;0.08
2212;708.0;0.08
2213;660.0;0.08
2214;708.0;0.08
2215;660.0;0.08
2216;852.0;0.08
2217;660.0;0.08
2218;616.0;0.08
2219;572.0;0.08
2220;616.0;0.08
2221;572.0;0.08
2222;572.0;0.08
2223;572.0;0.08
2224;484.0;0.08
2225;572.0;0.08
2226;660.0;0.08
2227;852.0;0.08
2228;660.0;0.08
2229;660.0;0.08
2230;756.0;0.08
2231;264.0;0.08
2232;572.0;0.08
2233;396.0;0.08
2234;352.0;0.08
2235;616.0;0.08
2236;176.0;0.08
2237;660.0;0.08
2238;708.0;0.08
2239;948.0;0.08
2240;572.0;0.08
2241;616.0;0.08
2242;804.0;0.08
2243;308.0;0.08
2244;616.0;0.08
2245;352.0;0.08
2246;264.0;0.08
2247;616.0;0.08
2248;440.0;0.08
2249;616.0;0.08
2250;660.0;0.08
2251;1236.0;0.08
2252;708.0;0.08
2253;660.0;0.08
2254;660.0;0.08
2255;660.0;0.08
2256;264.0;0.08
2257;616.0;0.08
2258;1188.0;0.08
2259;616.0;0.08
2260;616.0;0.08
2261;572.0;0.08
2262;616.0;0.08
2263;616.0;0.08
2264;572.0;0.08
2265;616.0;0.08
2266;308.0;0.08
2267;616.0;0.08
2268;572.0;0.08
2269;352.0;0.08
2270;660.0;0.08
2271;572.0;0.08
2272;660.0;0.08
2273;572.0;0.08
2274;756.0;0.08
2275;616.0;0.08
2276;660.0;0.08
2277;708.0;0.08
2278;572.0;0.08
2279;528.0;0.08
2280;528.0;0.08
2281;440.0;0.08
2282;616.0;0.08
2283;660.0;0.08
2284;756.0;0.08
2285;572.0;0.08
2286;616.0;0.08
2287;616.0;0.08
2288;616.0;0.08
2289;572.0;0.08
2290;616.0;0.08
2291;352.0;0.08
2292;352.0;0.08
2293;572.0;0.08
2294;352.0;0.08
2295;616.0;0.08
2296;572.0;0.08
2297;396.0;0.08
2298;352.0;0.08
2299;616.0;0.08
2300;396.0;0.08
2301;616.0;0.08
2302;756.0;0.08
2303;660.0;0.08
2304;220.0;0.08
2305;660.0;0.08
2306;996.0;0.08
2307;660.0;0.08
2308;616.0;0.08
2309;660.0;0.08
2310;660.0;0.08
2311;708.0;0.08
2312;660.0;0.08
2313;352.0;0.08
2314;616.0;0.08
2315;616.0;0.08
2316;756.0;0.08
2317;900.0;0.08
2318;220.0;0.08
2319;660.0;0.08
2320;660.0;0.08
2321;616.0;0.08
2322;660.0;0.08
2323;616.0;0.08
2324;176.0;0.08
2325;264.0;0.08
2326;440.0;0.08
2327;572.0;0.08
2328;660.0;0.08
2329;572.0;0.08
2330;616.0;0.08
2331;528.0;0.08
2332;572.0;0.08
2333;756.0;0.08
2334;484.0;0.08
2335;708.0;0.08
2336;352.0;0.08
2337;756.0;0.08
2338;996.0;0.08
2339;572.0;0.08
2340;616.0;0.08
2341;660.0;0.08
2342;616.0;0.08
2343;572.0;0.08
2344;572.0;0.08
2345;572.0;0.08
2346;528.0;0.08
2347;572.0;0.08
2348;264.0;0.08
2349;572.0;0.08
2350;396.0;0.08
2351;660.0;0.08
2352;484.0;0.08
2353;528.0;0.08
2354;572.0;0.08
2355;572.0;0.08
2356;708.0;0.08
2357;220.0;0.08
2358;660.0;0.08
2359;616.0;0.08
2360;660.0;0.08
2361;484.0;0.08
2362;484.0;0.08
2363;660.0;0.08
2364;616.0;0.08
2365;616.0;0.08
2366;572.0;0.08
2367;616.0;0.08
2368;616.0;0.08
2369;616.0;0.08
2370;660.0;0.08
2371;572.0;0.08
2372;616.0;0.08
2373;572.0;0.08
2374;660.0;0.08
2375;616.0;0.08
2376;616.0;0.08
2377;308.0;0.08
2378;440.0;0.08
2379;572.0;0.08
2380;660.0;0.08
2381;660.0;0.08
2382;572.0;0.08
2383;660.0;0.08
2384;616.0;0.08
2385;804.0;0.08
2386;660.0;0.08
2387;528.0;0.08
2388;572.0;0.08
